2011
2011,5,76,Acadie-Bathurst,"Marois,  Carl",http://lhjmq.qc.ca/prospects/2011/-38562501,AD,5.09.5,157,1995-08-31,Rive Sud Express,QC/QC,Espoir
2011,5,77,Gatineau,"Whitlock,  Zachary",http://lhjmq.qc.ca/prospects/2011/229826772,AD,5.11,190,1995-01-04,Fredericton Caps,NB/NB,AAA
2011,5,78,Québec,"Bouillon,  Marc-Antoine",http://lhjmq.qc.ca/prospects/2011/149857572,AD,5.08.5,152,1995-02-16,St-Eustache Vikings,QC/QC,AAA
2011,5,79,Halifax,"Sills,  Alexandre",http://lhjmq.qc.ca/prospects/2011/229853876,C,6.02,177,1995-03-05,Amos Forestiers,QC/QC,AAA
2011,5,80,Victoriaville,"Tremblay,  Tristan",http://lhjmq.qc.ca/prospects/2011/149857273,AD,6.00,162,1995-07-01,College Esther-Blondin,QC/QC,AAA
2011,5,81,Gatineau,"Cortese,  Anthony",http://lhjmq.qc.ca/prospects/2011/14056464,DD,5.09.5,184,1994-01-12,Lac St-Louis Lions,QC/QC,AAA
2011,5,82,Moncton,"Flinn,  Jack",http://lhjmq.qc.ca/prospects/2011/9480475,GB,6.03.5,166,1995-12-20,Newbridge Academy Gladiators,NS/N-E,AAA
2011,5,83,Cape Breton,"Leonard-Mayer,  Francis",http://lhjmq.qc.ca/prospects/2011/-38561710,GB,5.10,162,1995-01-28,Outaouais Intrepide,QC/QC,Espoir
2011,5,84,Drummondville,"Forcier,  Gabriel",http://lhjmq.qc.ca/prospects/2011/149857653,GB,5.10.5,144,1995-10-09,Trois-Rivières Estacades,QC/QC,AAA
2011,5,85,Acadie-Bathurst,"Robert,  Samuel",http://lhjmq.qc.ca/prospects/2011/229829874,DG,6.00,178,1994-05-24,Charles-Lemoyne Collège Les Riverains,QC/QC,AAA
2011,5,86,Rimouski,"MacKinnon,  Ryan",http://lhjmq.qc.ca/prospects/2011/-37675630,DD,5.10,171,1994-09-05,Notre Dame Argos MAAA,PE/ÎPÉ,AAA
2011,5,87,Baie-Comeau,"Caron,  Miguel",http://lhjmq.qc.ca/prospects/2011/261919494,C,5.09,145,1995-02-08,Chateauguay Grenadiers,QC/QC,AAA
2011,5,88,Québec,"Lamarre,  Hubert",http://lhjmq.qc.ca/prospects/2011/-38562294,C,5.07,140,1995-05-02,Beauce-Amiante Élites,QC/QC,Espoir
2011,5,89,Shawinigan,"Guilbault,  Alexis",http://lhjmq.qc.ca/prospects/2011/229829956,C,5.07,152,1995-05-13,Antoine-Girouard Collège Les Gaulois,QC/QC,AAA
2011,5,90,Saint John,"Fournier,  Alex",http://lhjmq.qc.ca/prospects/2011/163690484,GB,5.11.5,152,1995-07-07,Antoine Girouard College Gaulois,QC/QC,Espoir
2011,6,91,Moncton,"Johnston,  Ross",http://lhjmq.qc.ca/prospects/2011/1798142710,AG,6.03,209,1994-02-18,Charlottetown Islanders Midget,PE/ÎPÉ,AAA
2011,6,92,Québec,"Brassard,  Francois",http://lhjmq.qc.ca/prospects/2011/229825971,GB,6.00.5,144,1994-01-31,Lac St-Louis Lions,QC/QC,AAA
2011,6,93,Acadie-Bathurst,"Salvail,  Etienne",http://lhjmq.qc.ca/prospects/2011/229807548,AG,6.03,184,1994-01-14,Antoine-Girouard Collège Les Gaulois,QC/QC,AAA
2011,6,94,P.E.I.,"Vaillancourt,  Jimmy",http://lhjmq.qc.ca/prospects/2011/229741601,AD,6.00,195,1994-02-19,Trois-Rivières Estacades,QC/QC,AAA
2011,6,95,Shawinigan,"Grandmaison,  Alexandre",http://lhjmq.qc.ca/prospects/2011/70731188,AD,5.10,158,1994-06-06,St-Eustache Vikings,QC/QC,AAA
2011,6,96,Chicoutimi,"Beauregard,  Mickael",http://lhjmq.qc.ca/prospects/2011/70731170,DG,6.02,165,1994-10-07,St-Eustache Vikings,QC/QC,AAA
2011,6,97,Québec,"Lebrasseur,  Jean-Philippe",http://lhjmq.qc.ca/prospects/2011/229829125,DG,6.00.5,175,1994-09-14,Jonquière Elites,QC/QC,AAA
2011,6,98,Rimouski,"Fortier,  Maxime",http://lhjmq.qc.ca/prospects/2011/229829397,DD,6.01,161,1994-06-11,Notre-Dame Albatros,QC/QC,AAA
2011,6,99,Saint John,"Anderson,  Stephen",http://lhjmq.qc.ca/prospects/2011/-37675584,AD,5.09,160,1994-12-23,Upper Canada College HS,PE/ÎPÉ,HS
2011,6,100,Rimouski,"Fortin,  Gabriel",http://lhjmq.qc.ca/prospects/2011/229807679,AD,5.11,165,1994-04-16,Notre-Dame Albatros,QC/QC,AAA
2011,6,101,Baie-Comeau,"Cote,  Maxime",http://lhjmq.qc.ca/prospects/2011/229828036,AD,5.11.5,190,1994-05-31,Lac St-Louis Lions,QC/QC,AAA
2011,6,102,Shawinigan,"Landry,  Samuel",http://lhjmq.qc.ca/prospects/2011/70730665,C,5.11,150,1994-11-11,Trois-Rivières Estacades,QC/QC,AAA
2011,6,103,Acadie-Bathurst,"Dube,  Joey",http://lhjmq.qc.ca/prospects/2011/70730534,DD,6.04.5,184,1994-06-07,Antoine-Girouard Collège Les Gaulois,QC/QC,AAA
2011,6,104,Baie-Comeau,"Gagnon,  Michael",http://lhjmq.qc.ca/prospects/2011/229792139,C,5.10,158,1994-04-08,Jonquière Elites,QC/QC,AAA
2011,6,105,Montréal,"Gauthier,  Alexandre",http://lhjmq.qc.ca/prospects/2011/229830113,DG,6.02,184,1994-06-03,Sieurs College Francais Longueuil,QC/QC,AA
2011,6,106,Acadie-Bathurst,"Sirois,  Samuel",http://lhjmq.qc.ca/prospects/2011/229792094,GB,6.03,185,1994-05-31,Notre-Dame Albatros,QC/QC,AAA
2011,6,107,Baie-Comeau,"Vézina,  Mackenzie",http://lhjmq.qc.ca/prospects/2011/229792133,DD,6.01,193,1994-07-12,Gatineau de L'Intrépide,QC/QC,AAA
2011,6,108,Gatineau,"LaCroix,  Cedric",http://lhjmq.qc.ca/prospects/2011/215267404,DG,6.00,160,1994-11-03,Magog Cantonniers,QC/QC,AAA
2011,7,109,Val-d'Or,"Campeau,  Hugo",http://lhjmq.qc.ca/prospects/2011/229827370,GB,6.01,160,1994-04-19,College Esther-Blondin,QC/QC,AAA
2011,7,110,Québec,"Plante,  Dominick",http://lhjmq.qc.ca/prospects/2011/70730883,DG,5.11,168,1994-12-08,Notre-Dame Albatros,QC/QC,AAA
